Name,"On Hand",Available,Reserved,SKU,Bin,Warehouse,Backorder,"Sell Ahead","On Order","Pending Return"
"Top Style HH 18"" | Remy Human Hair Topper (Full Mono) FS4/33/30A",0,0,0,JR5990_14,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Style HH 18"" | Remy Human Hair Topper (Full Mono) FS6/30/27",0,0,0,JR5990_15,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Style 12"" | Synthetic Hair Topper (Mono Top) 6/33",0,0,0,JR5991_05,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Style 12"" | Synthetic Hair Topper (Mono Top) 10",0,0,0,JR5991_08,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Style 12"" | Synthetic Hair Topper (Mono Top) 12",0,0,0,JR5991_10,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Style 12"" | Synthetic Hair Topper (Mono Top) 12/30BT",0,0,0,JR5991_12,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Style 12"" | Synthetic Hair Topper (Mono Top) 14/26",0,0,0,JR5991_13,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Style 12"" | Synthetic Hair Topper (Mono Top) 16/22",0,0,0,JR5991_15,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Style 12"" | Synthetic Hair Topper (Mono Top) 24BT18",0,0,0,JR5991_17,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Style 12"" | Synthetic Hair Topper (Mono Top) 24B22",0,0,0,JR5991_19,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,1,0
"Top Style 12"" | Synthetic Hair Topper (Mono Top) 24B/27C",0,0,0,JR5991_20,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Style 12"" | Synthetic Hair Topper (Mono Top) FS2V/31V",0,0,0,JR5991_24,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Style 12"" | Synthetic Hair Topper (Mono Top) FS4/33/30A",0,0,0,JR5991_25,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",1,0,3,0
"Top Style 12"" | Synthetic Hair Topper (Mono Top) FS6/30/27",0,0,0,JR5991_26,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,2,0
"Top Style 12"" | Synthetic Hair Topper (Mono Top) 22F16S8",0,0,0,JR5991_30,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Style 12"" | Synthetic Hair Topper (Mono Top) FS17/101S18",0,0,0,JR5991_32,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",2,0,5,0
"Top Wave 12"" | Synthetic Hair Topper (Full Mono) 12",0,0,0,JR5992_03,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,1,0
"Top Wave 12"" | Synthetic Hair Topper (Full Mono) 16/22",0,0,0,JR5992_09,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",1,0,3,0
"Top Wave 12"" | Synthetic Hair Topper (Full Mono) 22F16S8",0,0,0,JR5992_11,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,1,0
"Top Wave 12"" | Synthetic Hair Topper (Full Mono) 22MB",0,0,0,JR5992_12,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",2,0,7,0
"Top Wave 12"" | Synthetic Hair Topper (Full Mono) 24B/27C",0,0,0,JR5992_13,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",2,0,4,0
"Top Wave 12"" | Synthetic Hair Topper (Full Mono) 24B18S8",0,0,0,JR5992_16,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",1,0,3,0
"Top Wave 12"" | Synthetic Hair Topper (Full Mono) 6/33",0,0,0,JR5992_19,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Wave 12"" | Synthetic Hair Topper (Full Mono) 6F27",0,0,0,JR5992_20,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,3,0
"Top Wave 12"" | Synthetic Hair Topper (Full Mono) 8",0,0,0,JR5992_21,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,2,0
"Top Wave 12"" | Synthetic Hair Topper (Full Mono) 8/30",0,0,0,JR5992_22,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,1,1
"Top Wave 12"" | Synthetic Hair Topper (Full Mono) FS17/101S18",0,0,0,JR5992_23,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",1,0,3,0
"Top Wave 12"" | Synthetic Hair Topper (Full Mono) FS24/102S12",0,0,0,JR5992_24,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",1,0,3,0
"Top Wave 12"" | Synthetic Hair Topper (Full Mono) FS26/31",0,0,0,JR5992_25,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Wave 12"" | Synthetic Hair Topper (Full Mono) FS26/31S6",0,0,0,JR5992_26,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,2,0
"Top Wave 12"" | Synthetic Hair Topper (Full Mono) FS27",0,0,0,JR5992_27,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Wave 12"" | Synthetic Hair Topper (Full Mono) FS4/33/30A",0,0,0,JR5992_29,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,3,0
"Top Wave 12"" | Synthetic Hair Topper (Full Mono) FS6/30/27",0,0,0,JR5992_30,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,2,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) 10H16",0,0,0,JR5993_02,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) 12",0,0,0,JR5993_03,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) 12/30BT",0,0,0,JR5993_04,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) 12FS12",0,0,0,JR5993_05,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",1,0,4,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) 14/26",0,0,0,JR5993_07,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,2,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) 16/22",0,0,0,JR5993_08,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) 22F16S8",0,0,0,JR5993_10,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) 22MB",0,0,0,JR5993_11,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,4,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) 24B/27C",0,0,0,JR5993_12,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) 24B18",0,0,0,JR5993_14,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,1,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) 4",0,0,0,JR5993_16,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",3,0,7,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) 6/33",0,0,0,JR5993_18,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) 6F27",0,0,0,JR5993_19,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",1,0,3,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) 8",0,0,0,JR5993_20,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",1,0,2,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) 8/30",0,0,0,JR5993_21,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) FS17/101S18",0,0,0,JR5993_22,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",2,0,4,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) FS24/102S12",0,0,0,JR5993_23,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,3,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) FS26/31S6",0,0,0,JR5993_24,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) FS2V/31V",0,0,0,JR5993_25,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) FS4/33/30A",0,0,0,JR5993_26,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",1,0,3,0
"Top Wave 18"" | Synthetic Hair Topper (Full Mono) FS6/30/27",0,0,0,JR5993_27,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,1,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 10RH16",0,0,0,JR5994_01,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 12/30BT",0,0,0,JR5994_02,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 12FS8",0,0,0,JR5994_03,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 14/26",0,0,0,JR5994_04,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 14/26S10",0,0,0,JR5994_05,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 1BRH30",0,0,0,JR5994_07,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 24BT18",0,0,0,JR5994_08,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 24BT18S8",0,0,0,JR5994_09,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 27MB",0,0,0,JR5994_10,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 27T613F",0,0,0,JR5994_11,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 27T613S8",0,0,0,JR5994_12,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 30A27S4",0,0,0,JR5994_13,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 32F",0,0,0,JR5994_14,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 4",0,0,0,JR5994_15,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 4/27/30",0,0,0,JR5994_16,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 4/33",0,0,0,JR5994_17,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 6",0,0,0,JR5994_18,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 6/33",0,0,0,JR5994_19,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 6F27",0,0,0,JR5994_20,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 8/32",0,0,0,JR5994_21,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) 8RH14",0,0,0,JR5994_22,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) FS26/31",0,0,0,JR5994_23,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) FS27",0,0,0,JR5994_24,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Ciara | Synthetic Lace Front Wig (Mono Top) FS613/24B",0,0,0,JR5994_25,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Miranda | Synthetic Lace Front Wig (Mono Part) 12/30BT",0,0,0,JR5996_02,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Miranda | Synthetic Lace Front Wig (Mono Part) 14/26S10",0,0,0,JR5996_06,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",1,0,1,0
"Miranda | Synthetic Lace Front Wig (Mono Part) 22F16S8",0,0,0,JR5996_10,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",2,0,4,0
"Miranda | Synthetic Lace Front Wig (Mono Part) 27MB",0,0,0,JR5996_14,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,2,0
"Miranda | Synthetic Lace Front Wig (Mono Part) 32F",0,0,0,JR5996_18,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,1,0
"Miranda | Synthetic Lace Front Wig (Mono Part) FS17/101S18",0,0,0,JR5996_27,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,4,0
"Miranda | Synthetic Lace Front Wig (Mono Part) FS24/102S12",0,0,0,JR5996_28,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,3,0
"Miranda | Synthetic Lace Front Wig (Mono Part) FS26/31",0,0,0,JR5996_29,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Miranda | Synthetic Lace Front Wig (Mono Part) FS613/24B",0,0,0,JR5996_31,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) 1",0,0,0,JR5997_01,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) 10/26TT",0,0,0,JR5997_02,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) 10RH16",0,0,0,JR5997_03,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) 12/30BT",0,0,0,JR5997_04,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) 14/26",0,0,0,JR5997_06,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) 14/26S10",0,0,0,JR5997_07,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) 1BRH30",0,0,0,JR5997_09,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) 22F16",0,0,0,JR5997_10,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) 24B22",0,0,0,JR5997_11,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) 24BT18",0,0,0,JR5997_12,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,1,0
"Sandra | Synthetic Wig (Hand-Tied) 24BT18S8",0,0,0,JR5997_13,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",1,0,1,0
"Sandra | Synthetic Wig (Hand-Tied) 27MB",0,0,0,JR5997_14,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) 27T613F",0,0,0,JR5997_15,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) 27T613S8",0,0,0,JR5997_16,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",1,0,1,0
"Sandra | Synthetic Wig (Hand-Tied) 30A27S4",0,0,0,JR5997_17,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) 32F",0,0,0,JR5997_18,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) 4",0,0,0,JR5997_19,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) 4/33",0,0,0,JR5997_21,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) 6",0,0,0,JR5997_22,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) 6/33",0,0,0,JR5997_23,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) 8/32",0,0,0,JR5997_25,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) 8RH14",0,0,0,JR5997_26,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",1,0,1,0
"Sandra | Synthetic Wig (Hand-Tied) FS26/31",0,0,0,JR5997_27,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) FS27",0,0,0,JR5997_28,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Sandra | Synthetic Wig (Hand-Tied) FS613/24B",0,0,0,JR5997_29,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 12"" | Lace Front Synthetic Hair Topper 4",0,0,0,JR6000_02,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 12"" | Lace Front Synthetic Hair Topper 6/33",0,0,0,JR6000_04,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 12"" | Lace Front Synthetic Hair Topper 8",0,0,0,JR6000_06,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 12"" | Lace Front Synthetic Hair Topper 8RH14",0,0,0,JR6000_08,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,1,0
"Top Smart 12"" | Lace Front Synthetic Hair Topper 10",0,0,0,JR6000_09,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 12"" | Lace Front Synthetic Hair Topper 12/30BT",0,0,0,JR6000_12,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 12"" | Lace Front Synthetic Hair Topper 14/26",0,0,0,JR6000_13,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 12"" | Lace Front Synthetic Hair Topper 24B22",0,0,0,JR6000_16,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 12"" | Lace Front Synthetic Hair Topper 24B/27C",0,0,0,JR6000_17,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 12"" | Lace Front Synthetic Hair Topper 24B18",0,0,0,JR6000_18,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 12"" | Lace Front Synthetic Hair Topper 38",0,0,0,JR6000_20,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 12"" | Lace Front Synthetic Hair Topper 56/51",0,0,0,JR6000_21,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 12"" | Lace Front Synthetic Hair Topper 60",0,0,0,JR6000_22,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 12"" | Lace Front Synthetic Hair Topper 101/48T",0,0,0,JR6000_23,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,1,0
"Top Smart 12"" | Lace Front Synthetic Hair Topper FS2V/31V",0,0,0,JR6000_26,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 12"" | Lace Front Synthetic Hair Topper FS6/30/27",0,0,0,JR6000_28,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",2,0,4,0
"Top Smart 12"" | Lace Front Synthetic Hair Topper FS26/31",0,0,0,JR6000_29,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 12"" | Lace Front Synthetic Hair Topper FS26/31S6",0,0,0,JR6000_30,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 18"" | Lace Front Synthetic Hair Topper 6",0,0,0,JR6001_03,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,2,0
"Top Smart 18"" | Lace Front Synthetic Hair Topper 8/30",0,0,0,JR6001_07,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 18"" | Lace Front Synthetic Hair Topper 8RH14",0,0,0,JR6001_08,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,4,0
"Top Smart 18"" | Lace Front Synthetic Hair Topper 10",0,0,0,JR6001_09,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 18"" | Lace Front Synthetic Hair Topper 12",0,0,0,JR6001_11,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 18"" | Lace Front Synthetic Hair Topper 12/30BT",0,0,0,JR6001_12,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 18"" | Lace Front Synthetic Hair Topper 14/26",0,0,0,JR6001_13,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 18"" | Lace Front Synthetic Hair Topper 16/22",0,0,0,JR6001_14,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 18"" | Lace Front Synthetic Hair Topper 22MB",0,0,0,JR6001_15,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 18"" | Lace Front Synthetic Hair Topper 24B22",0,0,0,JR6001_16,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 18"" | Lace Front Synthetic Hair Topper 24B18",0,0,0,JR6001_18,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 18"" | Lace Front Synthetic Hair Topper 14/26S10",0,0,0,JR6001_20,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 18"" | Lace Front Synthetic Hair Topper FS2V/31V",0,0,0,JR6001_22,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 18"" | Lace Front Synthetic Hair Topper FS6/30/27",0,0,0,JR6001_24,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,2,0
"Top Smart 18"" | Lace Front Synthetic Hair Topper FS26/31",0,0,0,JR6001_25,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 18"" | Lace Front Synthetic Hair Topper FS26/31S6",0,0,0,JR6001_26,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Top Smart 18"" | Lace Front Synthetic Hair Topper FS27",0,0,0,JR6001_27,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 10",0,0,0,JR611A_01,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 101",0,0,0,JR611A_02,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 12/30BT",0,0,0,JR611A_05,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 14/24",0,0,0,JR611A_06,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 14/26",0,0,0,JR611A_07,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 16",0,0,0,JR611A_08,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 16/22",0,0,0,JR611A_09,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 17/101",0,0,0,JR611A_10,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 18/22",0,0,0,JR611A_11,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 1B",0,0,0,JR611A_12,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 2",0,0,0,JR611A_13,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 22",0,0,0,JR611A_14,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 24",0,0,0,JR611A_15,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 24B613",0,0,0,JR611A_17,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 24BT18",0,0,0,JR611A_18,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 27",0,0,0,JR611A_19,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 30A",0,0,0,JR611A_20,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 34",0,0,0,JR611A_21,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 36",0,0,0,JR611A_22,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 38",0,0,0,JR611A_23,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 39",0,0,0,JR611A_24,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 4",0,0,0,JR611A_25,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
"Playmate Straight | Synthetic Hair Topper 48",0,0,0,JR611A_27,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,2,0
"Playmate Straight | Synthetic Hair Topper 56",0,0,0,JR611A_28,"JON RENAU | EASIHAIR","Beauty & Hair / Primary",0,0,0,0
